0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
0.817,0.685,0.588
