0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
0.002,0.015,0.034
